,0,0,0,0,0,3,0,0,0,26,8,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,-1,0,5,32,,,,,,,,,,,

Nz_Order,9,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,,,
,,0,0,0,0,-3,0,0,1,-7,-3,-2,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,0,-8,30,6,4,5,0,6,0,0,0,0,
0,0,0,0,1,0,4,6,1,25,,,,,,,,,,,

Nz_Order,17,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,-1,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,-1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,-8,-3,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,1,-5,30,7,0,0,2,0,2,0,0,0,
3,0,0,2,0,5,0,4,-2,25,,,,,,,,,,,

Nz_Order,18,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,-2,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,-13,-8,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,1,-3,-4,42,11,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,-1,3,-12,41,,,,,,,,,,,

Nz_Order,14,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,-1,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,4,4,-2,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,0,2,21,7,5,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,3,16,,,,,,,,,,,

Nz_Order,13,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,2,0,4,-7,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,-6,-4,-6,-15,28,2,0,4,0,0,0,0,0,0,
0,0,0,1,0,0,6,8,6,41,,,,,,,,,,,

Nz_Order,15,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,-6,-8,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,-1,2,-8,30,12,8,3,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,-5,31,,,,,,,,,,,

Nz_Order,13,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,10,-16,-4,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,-5,-8,30,24,0,1,0,0,0,0,0,0,0,
0,0,0,0,0,0,-1,3,0,15,,,,,,,,,,,

Nz_Order,12,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,-7,-6,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,1,-14,68,0,1,0,0,0,0,0,0,0,
0,0,0,0,0,0,-1,3,-7,24,,,,,,,,,,,

Nz_Order,11,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,-2,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,3,0,-18,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,-1,0,-22,47,0,1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,4,-17,63,,,,,,,,,,,

Nz_Order,11,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,-2,0,-9,-6,-4,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,0,-5,31,10,5,2,0,0,0,0,0,0,
0,2,0,0,0,0,0,2,5,31,,,,,,,,,,,

Nz_Order,14,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,,,
,,0,0,0,0,0,-1,0,0,-22,-6,0,0,0,0,0,0,0,,
,0,0,0,0,0,-1,0,7,-21,54,23,-3,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,5,-17,38,,,,,,,,,,,

Nz_Order,14,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,2,-11,-8,0,-4,0,0,0,0,0,,
,0,0,0,0,0,0,0,0,-17,34,14,4,4,0,0,0,0,1,0,
0,0,0,0,0,0,1,0,-7,48,,,,,,,,,,,

Nz_Order,15,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,-1,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,-9,-2,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,3,-11,36,21,3,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,2,-11,30,,,,,,,,,,,

Nz_Order,12,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,1,7,-3,-5,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,-1,-28,22,7,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,2,-9,71,,,,,,,,,,,

Nz_Order,13,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,-3,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-1,4,8,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,-2,8,-12,-23,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,4,-17,24,41,5,-1,0,0,0,0,0,0,
0,0,0,0,0,0,-2,7,-18,42,,,,,,,,,,,

Nz_Order,18,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,-2,15,-24,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,6,-16,0,57,3,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,-2,-2,29,,,,,,,,,,,

Nz_Order,10,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-3,0,8,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,7,-3,-23,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,-4,14,-31,22,28,5,1,0,0,0,0,0,0,
0,0,0,1,0,0,-5,18,-42,71,,,,,,,,,,,

Nz_Order,17,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,3,0,-10,49,2,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,-2,10,-32,61,,,,,,,,,,,

Nz_Order,10,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,-5,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,-5,17,-36,-16,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,-2,15,-49,66,21,-5,2,0,0,0,0,0,0,
1,0,0,0,0,0,-3,12,-30,61,,,,,,,,,,,

Nz_Order,19,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,-7,9,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,6,0,-7,-4,-10,0,0,0,0,0,,
,0,0,0,0,0,0,-3,16,-39,26,10,0,12,0,3,0,0,0,0,
0,0,0,0,0,0,0,10,-42,84,,,,,,,,,,,

Nz_Order,16,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-4,10,2,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,4,0,-21,-5,-2,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,8,-36,75,2,3,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,-12,40,,,,,,,,,,,

Nz_Order,14,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,-11,10,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,5,-2,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,-8,4,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,-22,-9,-13,45,2,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,22,9,32,,,,,,,,,,,

Nz_Order,14,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,2,0,0,0,-2,0,0,0,0,0,0,0,,
,0,0,0,0,-5,0,-7,-4,-9,20,5,0,0,0,0,0,0,0,0,
0,0,0,0,0,4,3,10,8,39,,,,,,,,,,,

Nz_Order,13,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,2,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-17,19,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,33,-44,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,13,-88,91,-5,0,0,3,0,0,0,0,0,
0,0,0,0,4,0,0,0,-18,71,,,,,,,,,,,

Nz_Order,13,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-6,13,4,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,21,-32,-11,0,0,0,1,0,0,0,,
,0,0,0,0,0,0,0,9,-53,61,10,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,-4,15,-40,78,,,,,,,,,,,

Nz_Order,17,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-4,5,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,5,10,-11,-4,0,0,0,0,0,0,-3,,
,0,0,0,0,0,0,0,-4,-40,36,7,0,0,0,0,0,0,0,4,
0,0,0,0,0,0,0,4,-21,80,,,,,,,,,,,

Nz_Order,15,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,,
,0,0,0,-5,0,0,0,15,-12,16,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,4,-5,-21,78,,,,,,,,,,,

Nz_Order,10,

AVE,13.548387,
