
Class,0,
,,0,0,0,0,0,0,0,2,5,2,4,0,0,0,0,0,0,,
,0,0,0,0,0,-1,0,2,5,11,6,3,3,0,0,0,0,0,0,
0,0,0,0,0,0,0,3,2,7,,,,,,,,,,,

Nz_Order,20,

Class,4,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,5,5,0,9,0,0,0,0,0,,,
,,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,6,0,2,15,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,3,0,3,7,,,,,,,,,,,

Nz_Order,11,

Class,5,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,-3,0,0,0,0,0,0,0,,,,,,
,,,,,0,-2,0,0,0,0,0,0,0,0,0,,,,,
,,,,-3,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,,
,0,0,0,0,0,3,0,2,8,14,4,4,4,0,0,0,0,0,0,
0,0,0,0,2,0,4,5,5,11,,,,,,,,,,,

Nz_Order,19,

Class,6,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,
,,,0,-2,0,0,0,0,-2,2,2,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,4,2,5,3,3,0,0,0,0,0,0,,
,0,0,0,0,0,0,-2,0,4,11,7,4,0,0,0,0,0,0,0,
0,0,0,0,0,0,3,3,6,8,,,,,,,,,,,

Nz_Order,19,

Class,7,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,-3,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,3,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,,,
,,0,-1,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,0,6,17,7,5,-2,0,0,0,0,0,0,
0,0,0,0,0,0,0,4,3,11,,,,,,,,,,,

Nz_Order,17,

Class,8,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,-4,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,5,0,18,13,2,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,7,7,,,,,,,,,,,

Nz_Order,10,

Class,9,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,5,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,-1,0,,
,0,0,0,0,0,0,-4,0,4,24,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,4,9,,,,,,,,,,,

Nz_Order,12,

Class,10,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,0,0,22,12,4,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,3,4,10,,,,,,,,,,,

Nz_Order,9,

Class,11,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,3,3,19,5,3,2,3,0,0,0,0,0,
0,0,0,0,0,0,5,0,3,9,,,,,,,,,,,

Nz_Order,13,

Class,12,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,-1,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,5,5,0,-1,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,3,10,21,5,0,0,0,0,0,0,0,0,
0,-1,0,0,0,0,0,0,2,15,,,,,,,,,,,

Nz_Order,13,

Class,13,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,9,6,0,2,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,0,3,10,0,0,5,0,0,0,0,0,0,
0,0,0,0,0,0,-3,0,0,15,,,,,,,,,,,

Nz_Order,11,

Class,14,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,-3,2,3,0,0,0,0,0,0,,
,0,0,0,0,0,0,2,2,0,13,5,3,0,0,0,0,0,0,0,
0,0,0,0,0,0,8,7,5,14,,,,,,,,,,,

Nz_Order,13,

Class,15,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,2,0,20,4,6,7,0,0,0,0,0,0,
0,0,0,0,0,0,-2,6,6,20,,,,,,,,,,,

Nz_Order,11,

Class,16,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,-2,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,-5,-5,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,-6,-3,2,28,8,9,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,4,11,23,,,,,,,,,,,

Nz_Order,12,

Class,17,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,-2,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,-2,0,0,0,0,2,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,2,0,0,0,0,0,-1,,,,
,,,0,0,0,0,0,-2,3,3,3,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,0,2,17,6,3,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,2,3,15,,,,,,,,,,,

Nz_Order,18,

Class,18,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,,
,0,0,0,0,0,0,0,2,0,13,3,4,3,3,0,0,0,0,0,
0,0,0,0,0,0,3,5,5,11,,,,,,,,,,,

Nz_Order,15,

Class,19,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,-2,0,,,,
,,,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,-2,0,-2,0,5,0,0,0,0,0,,
,0,0,0,0,0,0,0,0,0,27,7,9,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,5,2,17,,,,,,,,,,,

Nz_Order,11,

Class,20,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,-2,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,3,-4,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,6,0,-2,0,0,0,0,0,0,,
,0,0,0,0,0,0,-2,-4,6,32,13,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,0,17,,,,,,,,,,,

Nz_Order,12,

Class,21,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,2,0,,,,,
,,,,0,0,0,0,0,0,0,0,4,0,3,0,0,,,,
,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,-1,0,3,13,5,4,3,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,19,,,,,,,,,,,

Nz_Order,13,

Class,22,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,-2,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,-2,-3,-2,0,0,-4,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,0,0,26,9,4,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,4,11,25,,,,,,,,,,,

Nz_Order,12,

Class,23,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,-1,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,-3,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,-1,0,0,2,0,-1,0,,,,
,,,0,0,0,0,0,0,0,0,-2,0,3,0,0,0,0,,,
,,0,0,0,0,0,0,-1,0,-1,5,6,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,-2,0,19,11,7,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,3,20,,,,,,,,,,,

Nz_Order,17,

Class,24,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,1,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,-2,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,-2,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,-2,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-3,0,0,0,0,0,0,-1,0,,,
,,0,0,0,0,0,0,-3,0,4,6,3,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,1,2,20,14,5,0,0,0,0,0,0,0,
0,0,0,0,0,0,-1,0,2,20,,,,,,,,,,,

Nz_Order,18,

Class,25,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,-5,-7,10,5,7,0,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,9,41,,,,,,,,,,,

Nz_Order,8,

Class,26,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,-4,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,-2,0,5,9,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,0,-2,25,13,0,-1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,15,,,,,,,,,,,

Nz_Order,11,

Class,27,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,-1,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,4,0,0,-3,0,0,0,0,,,
,,0,0,0,0,0,0,9,-9,-12,-6,-5,0,0,5,0,0,0,,
,0,0,0,0,0,0,0,-6,17,31,5,0,8,6,0,0,0,0,0,
1,0,0,0,0,0,0,0,-9,29,,,,,,,,,,,

Nz_Order,18,

Class,28,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,-3,0,2,8,-2,0,0,0,0,0,0,,
,0,0,0,0,0,0,-2,0,3,23,11,2,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,2,25,,,,,,,,,,,

Nz_Order,13,

Class,29,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,-3,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,-4,0,5,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,0,0,25,21,0,-1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,-2,10,,,,,,,,,,,

Nz_Order,9,

Class,30,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,-4,0,32,0,1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,24,,,,,,,,,,,

Nz_Order,5,

Class,31,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,-2,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,-5,0,0,0,-4,1,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,,
,0,0,0,0,0,0,-5,0,12,23,6,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,0,21,,,,,,,,,,,

Nz_Order,12,

Class,32,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,2,0,0,-5,0,0,0,0,,,
,,0,0,0,0,0,0,0,1,0,-9,-2,0,0,0,0,0,0,,
,0,0,0,0,0,0,-2,0,-7,21,20,17,4,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,24,,,,,,,,,,,

Nz_Order,12,

Class,33,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,1,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,-4,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,-3,0,0,3,3,0,0,0,0,0,,
,0,0,0,0,0,0,0,-2,0,14,15,11,2,0,0,0,0,0,0,
0,0,0,0,0,0,0,-3,6,25,,,,,,,,,,,

Nz_Order,14,

Class,34,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,-3,1,0,6,0,-2,0,0,0,,,
,,0,0,0,0,0,0,0,4,-3,-7,-16,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,2,-8,18,13,18,16,0,0,0,0,0,0,
0,0,0,0,0,0,0,3,-12,34,,,,,,,,,,,

Nz_Order,17,

Class,35,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,-3,0,,,,
,,,0,3,0,0,0,-3,2,0,7,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,0,0,0,-9,-8,9,7,0,0,2,0,,
,0,0,0,0,0,0,0,4,-8,14,25,10,-3,-2,0,0,0,-2,0,
0,0,0,0,0,3,0,2,-7,21,,,,,,,,,,,

Nz_Order,22,

Class,36,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,5,-3,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,
,,0,0,0,0,0,0,-5,-3,0,-7,-20,12,0,0,0,0,0,,
,0,0,0,0,0,0,0,7,-18,7,15,21,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,13,0,38,,,,,,,,,,,

Nz_Order,15,

Class,37,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,2,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,0,0,0,0,0,0,0,0,-3,0,0,-2,0,0,0,,,
,,0,0,0,0,0,0,-3,-2,-1,0,-15,0,0,0,0,0,0,,
,0,0,0,0,0,0,0,-2,-6,28,22,10,3,0,0,0,0,0,0,
0,0,0,0,0,0,1,-3,0,35,,,,,,,,,,,

Nz_Order,16,

Class,38,
,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,0,0,0,0,0,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,,,,,,
,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
