Upara,Num_Pels,Variance,Deviation
139,68,120.2067,10.9639
140,94,166.9793,12.9220
141,70,156.8253,12.5230
142,66,188.2342,13.7198
143,58,168.6611,12.9870
144,79,165.6142,12.8691
145,68,180.3363,13.4289
146,65,189.1683,13.7538
147,47,178.3160,13.3535
148,55,178.6856,13.3673
149,56,162.2956,12.7395
150,56,189.1429,13.7529
151,66,168.5696,12.9834
152,57,205.8196,14.3464
153,56,123.0635,11.0934
154,56,182.1808,13.4974
155,32,347.9375,18.6531
156,55,238.3524,15.4387
157,52,280.0899,16.7359
158,51,290.8558,17.0545
159,45,288.0099,16.9709
160,39,343.9224,18.5451
161,39,292.6522,17.1071
162,39,154.9165,12.4465
163,36,179.0802,13.3821
164,34,209.6479,14.4792
165,38,190.4162,13.7991
166,40,333.9744,18.2750
167,43,360.7918,18.9945
168,31,184.3496,13.5775
169,31,269.5276,16.4173
170,30,200.6322,14.1645
171,30,285.7789,16.9050
172,30,242.8233,15.5828
173,26,376.5562,19.4051
174,25,386.0800,19.6489
175,21,126.9433,11.2669
176,16,211.1250,14.5301
177,17,194.4567,13.9448
178,19,241.1413,15.5287
179,17,303.6194,17.4247
180,24,311.6597,17.6539
181,23,542.6465,23.2948
182,23,278.9225,16.7010
183,14,334.5153,18.2898
184,20,246.2475,15.6923
185,23,269.1834,16.4068
186,10,129.2100,11.3671
187,11,110.8760,10.5298
188,13,150.2249,12.2566
189,17,264.6436,16.2679
190,10,311.4400,17.6477
191,18,288.3117,16.9797
192,11,224.9091,14.9970
193,13,202.5207,14.2310
194,9,242.1728,15.5619
195,11,207.5041,14.4050
196,15,75.8222,8.7076
197,9,248.2469,15.7559
198,10,106.3600,10.3131
199,6,72.3333,8.5049
200,6,184.4722,13.5821
201,7,217.3878,14.7441
202,7,589.0612,24.2706
203,8,61.5000,7.8422
204,13,251.9408,15.8726
205,9,56.4444,7.5130
206,10,341.9600,18.4922
207,8,338.9375,18.4103
208,2,20.2500,4.5000
209,10,423.1600,20.5709
210,10,449.2500,21.1955
211,7,984.2041,31.3720
212,9,416.1728,20.4003
213,7,118.2041,10.8722
214,8,456.9844,21.3772
215,11,298.9917,17.2914
216,8,337.7500,18.3780
217,8,457.7344,21.3947
218,5,63.7600,7.9850
219,7,107.6735,10.3766
220,6,300.8889,17.3461
221,3,2.6667,1.6330
222,8,1228.4375,35.0491
223,6,415.1389,20.3750
224,5,41.0400,6.4062
225,4,423.5000,20.5791
226,6,85.6667,9.2556
227,10,1054.2400,32.4691
228,3,798.0000,28.2489
229,9,502.6667,22.4202
230,5,406.1600,20.1534
231,6,324.4722,18.0131
232,3,500.2222,22.3656
233,7,215.6735,14.6858
234,3,202.6667,14.2361
235,2,156.2500,12.5000
236,7,353.8367,18.8105
237,3,34.8889,5.9067
238,6,59.1389,7.6902
239,1,0.0000,0.0000
240,3,244.2222,15.6276
241,3,458.6667,21.4165
242,6,516.6667,22.7303
243,6,113.8889,10.6719
244,1,0.0000,0.0000
245,4,868.2500,29.4661
246,1,0.0000,0.0000
247,2,30.2500,5.5000
248,3,46.8889,6.8475
249,2,6.2500,2.5000
250,3,430.8889,20.7579
251,4,762.6875,27.6168
252,3,758.0000,27.5318
253,6,417.4722,20.4321
254,4,114.6875,10.7092
255,1,0.0000,0.0000
256,3,353.5556,18.8031
257,1,0.0000,0.0000
258,4,22.6875,4.7631
259,0, , 
260,4,104.1875,10.2072
261,0, , 
262,2,49.0000,7.0000
263,2,36.0000,6.0000
264,2,484.0000,22.0000
265,1,0.0000,0.0000
266,2,625.0000,25.0000
267,1,0.0000,0.0000
268,2,132.2500,11.5000
269,0, , 
270,2,110.2500,10.5000
271,0, , 
272,1,0.0000,0.0000
273,2,20.2500,4.5000
274,2,729.0000,27.0000
275,0, , 
276,1,0.0000,0.0000
277,1,0.0000,0.0000
278,2,1.0000,1.0000
279,3,251.5556,15.8605
280,3,604.6667,24.5900
281,2,1369.0000,37.0000
282,0, , 
283,1,0.0000,0.0000
284,0, , 
285,2,1296.0000,36.0000
286,3,68.6667,8.2865
287,0, , 
288,1,0.0000,0.0000
289,1,0.0000,0.0000
290,1,0.0000,0.0000
291,0, , 
292,0, , 
293,4,788.6875,28.0836
294,1,0.0000,0.0000
295,1,0.0000,0.0000
296,1,0.0000,0.0000
297,0, , 
298,1,0.0000,0.0000
299,0, , 
300,0, , 
301,1,0.0000,0.0000
302,0, , 
303,0, , 
304,1,0.0000,0.0000
305,1,0.0000,0.0000
306,1,0.0000,0.0000
307,1,0.0000,0.0000
308,0, , 
309,1,0.0000,0.0000
310,0, , 
311,0, , 
312,0, , 
313,0, , 
314,1,0.0000,0.0000
315,0, , 
316,1,0.0000,0.0000
317,0, , 
318,1,0.0000,0.0000
319,1,0.0000,0.0000
320,0, , 
321,1,0.0000,0.0000
322,1,0.0000,0.0000
323,0, , 
324,0, , 
325,0, , 
326,1,0.0000,0.0000
327,0, , 
328,1,0.0000,0.0000
329,0, , 
330,0, , 
331,1,0.0000,0.0000
332,0, , 
333,0, , 
334,0, , 
335,1,0.0000,0.0000
336,0, , 
337,0, , 
338,0, , 
339,1,0.0000,0.0000
340,1,0.0000,0.0000
341,0, , 
342,0, , 
343,0, , 
344,0, , 
345,0, , 
346,2,132.2500,11.5000
347,1,0.0000,0.0000
348,2,0.2500,0.5000
349,0, , 
350,1,0.0000,0.0000
351,0, , 
352,0, , 
353,0, , 
354,1,0.0000,0.0000
355,0, , 
356,0, , 
357,0, , 
358,0, , 
359,1,0.0000,0.0000
360,0, , 
361,0, , 
362,0, , 
363,0, , 
364,0, , 
365,0, , 
366,0, , 
367,0, , 
368,0, , 
369,1,0.0000,0.0000
370,0, , 
371,0, , 
372,0, , 
373,0, , 
374,0, , 
375,1,0.0000,0.0000
376,0, , 
377,0, , 
378,0, , 
379,0, , 
380,0, , 
381,0, , 
382,1,0.0000,0.0000
383,0, , 
384,0, , 
385,0, , 
386,1,0.0000,0.0000
387,0, , 
388,0, , 
389,1,0.0000,0.0000
390,0, , 
391,0, , 
392,0, , 
393,0, , 
394,0, , 
395,0, , 
396,3,340.6667,18.4572
397,0, , 
398,0, , 
399,1,0.0000,0.0000
400,0, , 
401,0, , 
402,0, , 
403,0, , 
404,0, , 
405,0, , 
406,0, , 
407,0, , 
408,0, , 
409,0, , 
410,0, , 
411,0, , 
412,1,0.0000,0.0000
413,0, , 
414,0, , 
415,0, , 
416,0, , 
417,1,0.0000,0.0000
418,0, , 
419,0, , 
420,0, , 
421,1,0.0000,0.0000
422,0, , 
423,0, , 
424,0, , 
425,0, , 
426,0, , 
427,0, , 
428,0, , 
429,0, , 
430,0, , 
431,0, , 
432,0, , 
433,0, , 
434,0, , 
435,0, , 
436,0, , 
437,0, , 
438,0, , 
439,0, , 
440,0, , 
441,0, , 
442,0, , 
443,0, , 
444,0, , 
445,0, , 
446,0, , 
447,0, , 
448,1,0.0000,0.0000
449,0, , 
450,1,0.0000,0.0000
451,0, , 
452,0, , 
453,0, , 
454,1,0.0000,0.0000
455,0, , 
456,2,506.2500,22.5000
457,1,0.0000,0.0000

