Predictor,0

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,
 ,50,52.828621,53.376435,53.318575,52.672229,51.483454,49.824033,47.786497,45.477524,43.010142,40.495365,38.034235,35.711481,33.592100,31.721714,30.130465,28.838679,27.861298,27.208079,26.878323,26.852076,27.082314,27.492766,27.983108,28.439745,28.748630,28.807118,28.533309,27.872512,26.801040,25.327730,23.493570,21.369852,19.055282,16.672476,14.363849,12.285232,10.591276,9.401818,8.749779,8.553820,8.665788,8.956454,9.363929,9.888912,10.560794,11.398493,12.383992,13.457305,14.528522,15.496117,16.263609,16.752055,
 ,55,50.929148,51.564180,51.599369,51.048826,49.955658,48.389014,46.439257,44.211472,41.817699,39.368535,36.965037,34.692226,32.615531,30.781157,29.220199,27.954721,27.002610,26.377872,26.084869,26.108435,26.404840,26.898868,27.489025,28.058895,28.490647,28.677430,28.533058,27.998683,27.046765,25.682763,23.944960,21.902818,19.654286,17.322423,15.051207,12.998710,11.321676,10.141683,9.494962,9.306384,9.432432,9.741263,10.161518,10.682622,11.326775,12.113681,13.033660,14.038366,15.048245,15.968567,16.706104,17.182688,
 ,60,49.018251,49.740128,49.867893,49.412552,48.414232,46.939416,45.076292,42.928386,40.606857,38.222066,35.875368,33.652427,31.619482,29.823651,28.297196,27.063951,26.144560,25.556871,25.309707,25.391956,25.762432,26.346349,27.040687,27.726147,28.281299,28.595415,28.578392,28.167576,27.331866,26.073565,24.428402,22.464093,20.277853,17.993141,15.755427,13.724990,12.060876,10.887010,10.243517,10.061279,10.200748,10.527342,10.960791,11.479827,12.099231,12.838170,13.693613,14.627908,15.572045,16.439008,17.139882,17.598157,
 ,65,47.136423,47.944465,48.163887,47.802583,46.897670,45.512942,43.734403,41.664054,39.412270,37.089367,34.797289,32.622718,30.633126,28.876932,27.387821,26.191446,25.310994,24.767670,24.574033,24.722167,25.172600,25.850376,26.650686,27.451432,28.127903,28.565923,28.671905,28.379766,27.655144,26.497408,24.939871,23.048575,20.920011,18.677996,16.469423,14.456770,12.801576,11.630586,10.988184,10.810952,10.962682,11.305924,11.751981,12.269467,12.865740,13.558505,14.349975,15.212204,16.086647,16.894650,17.552526,17.986233,
 ,70,45.324287,46.217327,46.526913,46.257825,45.444158,44.146992,42.450134,40.454079,38.268501,36.003848,33.762931,31.633840,29.685721,27.968713,26.518218,25.361766,24.524843,24.031446,23.897045,24.115977,24.649655,25.422432,26.327605,27.240515,28.033615,28.589774,28.812381,28.632303,28.012197,26.948686,25.472780,23.648895,21.572774,19.368532,17.184403,15.185039,13.534640,12.363153,11.719466,11.545539,11.707942,12.066218,12.523645,13.039259,13.613104,14.260784,14.988608,15.777358,16.578693,17.322744,17.931794,18.334993,
 ,75,43.621118,44.597284,44.994808,44.815371,44.090032,42.877132,41.258256,39.332397,37.208584,34.997534,32.803181,30.715384,28.805403,27.125530,25.713190,24.597850,23.807020,23.366864,23.294874,23.586690,24.203844,25.069645,26.075567,27.094777,27.997420,28.663934,28.995127,28.919155,28.395934,27.419487,26.018594,24.256041,22.226773,20.055097,17.890478,15.899692,14.249731,13.074071,12.426319,12.253554,12.424642,12.795981,13.263150,13.776071,14.327643,14.930926,15.595380,16.309598,17.035051,17.710879,18.265917,18.633127,
 ,80,42.063020,43.119512,43.601861,43.508672,42.867960,41.735293,40.189999,38.329541,36.262321,34.099421,31.946091,29.894273,28.017744,26.371364,24.994880,23.919748,23.175208,22.788941,22.779569,23.143152,23.840742,24.794439,25.894150,27.011369,28.014489,28.782016,29.212575,29.231887,28.797305,27.900347,26.567579,24.860113,22.871990,20.727566,18.577378,16.590242,14.936038,13.752073,13.096919,12.922630,13.100000,13.482155,13.957212,14.466370,14.995562,15.554989,16.156484,16.795599,17.443138,18.047310,18.543925,18.870258,
 ,85,40.680834,41.813729,42.376787,42.365554,41.804987,40.747846,39.271145,37.470763,35.454449,33.333674,31.215132,29.193082,27.344150,25.726126,24.381351,23.343309,22.642674,22.308014,22.358276,22.789204,23.560986,24.594568,25.778687,26.983715,28.076827,28.935038,29.455097,29.560499,29.206144,28.381080,27.109623,25.451115,23.498540,21.376103,19.235208,17.246578,15.583045,14.386046,13.719441,13.540277,13.721053,14.111508,14.592468,15.096712,15.603366,16.119537,16.658780,17.222820,17.791261,18.321298,18.755983,19.037294,
 ,90,39.497952,40.702113,41.340717,41.406267,40.920645,39.933751,38.520213,36.774242,34.802856,32.717884,30.627491,28.628389,26.800287,25.204186,23.885244,22.878994,22.217276,21.929003,22.032785,22.523549,23.360467,24.463576,25.720931,27.002320,28.174168,29.112337,29.711931,29.894339,29.612055,28.851632,27.635055,26.019747,24.097431,21.991908,19.855186,17.859711,16.181288,14.965802,14.282826,14.094624,14.275348,14.671280,15.156053,15.654247,16.138300,16.612034,17.090166,17.579869,18.068977,18.523466,18.893757,19.126786,
 ,95,38.528361,39.797488,40.505512,40.641898,40.225426,39.303078,37.947009,36.249652,34.317174,32.261655,30.192678,28.209426,26.394806,24.813207,23.512754,22.531050,21.900887,21.651116,21.799565,22.340093,23.230941,24.391613,25.709994,27.055767,28.294972,29.302562,29.972124,30.222999,30.005259,29.302890,28.135411,26.558138,24.661278,22.567919,20.430352,18.422494,16.723103,15.482833,14.777534,14.575144,14.751626,15.149805,15.636171,16.127234,16.588810,17.021259,17.439970,17.856885,18.267473,18.646184,18.950795,19.133327,
 ,100,37.775302,39.102154,39.872723,40.073430,39.719921,38.856201,37.551851,35.897398,33.998005,31.965838,29.911755,27.937323,26.128634,24.553524,23.263171,22.297250,21.689385,21.468124,21.650317,22.228751,23.161005,24.366505,25.733443,27.131789,28.427455,29.494626,30.225431,30.537148,30.377367,29.727391,28.604107,27.060490,25.184930,23.099442,20.956210,18.930297,17.203329,15.931048,15.196278,14.973362,15.140489,15.537137,16.022667,16.505560,16.945016,17.337748,17.699368,18.045946,18.379972,18.683976,18.922945,19.053978,
 ,105,37.230891,38.607662,39.433479,39.691716,39.394860,38.583872,37.325666,35.708720,33.837014,31.822599,29.777393,27.805157,25.995042,24.418285,23.129118,22.169303,21.573257,21.369182,21.572975,22.176570,23.137280,24.374925,25.778420,27.218309,28.560535,29.678575,30.463088,30.829235,30.722021,30.119926,29.037000,27.523613,25.666000,23.584687,21.431291,19.381613,17.619967,16.307471,15.534744,15.283561,15.435073,15.825674,16.307605,16.781279,17.199210,17.554258,17.861827,18.141506,18.402176,18.633967,18.808812,18.888742,
 ,110,36.876891,38.295658,39.169393,39.478434,39.232088,38.468224,37.250992,35.666685,33.817912,31.816373,29.774784,27.798841,25.980531,24.394344,23.097510,22.133888,21.538749,21.340062,21.553006,22.169030,23.145653,24.403541,25.832672,27.304358,28.684646,29.846297,30.678448,31.094051,31.035405,30.477994,29.432815,27.947339,26.105272,24.025193,21.857621,19.778584,17.974784,16.612920,15.792310,15.503502,15.631730,16.010796,16.485864,16.949164,17.346375,17.666260,17.923589,18.140874,18.332742,18.496377,18.610265,18.641093,
 ,115,36.686553,38.139711,39.054377,39.407881,39.206355,38.484539,37.303739,35.747930,33.918160,31.925535,29.883281,27.898714,26.066371,24.463774,23.151045,22.174148,21.569342,21.364612,21.574793,22.191327,23.172432,24.440032,25.885431,27.380824,28.792373,29.992071,30.867448,31.329136,31.316585,30.802108,29.793414,28.334771,26.506960,24.426110,22.241051,20.127416,18.273829,16.852628,15.972746,15.635155,15.730741,16.091543,16.555768,17.007299,17.384748,17.672479,17.884194,18.044737,18.173819,18.275062,18.333004,18.318559,
 ,120,36.627186,38.107783,39.057026,39.449303,39.287590,38.603486,37.455384,35.924818,34.111098,32.124492,30.078432,28.081524,26.230521,24.605715,23.269968,22.271365,21.647332,21.426209,21.622949,22.229516,23.205318,24.473900,25.928085,27.441006,28.878907,30.112932,31.028896,31.534994,31.567684,31.095925,30.123904,28.692377,26.878793,24.796310,22.591419,20.438620,18.527811,17.036781,16.084897,15.685450,15.737084,16.071340,16.519772,16.957728,17.316433,17.575490,17.747068,17.857749,17.931642,17.978127,17.987179,17.933374,
 ,125,36.663019,38.164938,39.143216,39.569385,39.443320,38.793470,37.675267,36.167697,34.368159,32.385844,30.334099,28.322476,26.449599,24.798237,23.433824,22.406576,21.755285,21.509035,21.683407,22.271423,23.234149,24.497057,25.954636,27.480965,28.942302,30.208843,31.164580,31.715149,31.793876,31.366197,30.432547,29.029872,27.231893,25.148270,22.922472,20.727037,18.752264,17.180889,16.143264,15.667020,15.661224,15.958786,16.385213,16.807164,17.148085,17.382379,17.520176,17.589181,17.617188,17.618587,17.588061,17.503143,
 ,130,36.757897,38.275884,39.278512,39.734571,39.640892,39.022792,37.932696,36.446944,34.660860,32.682340,30.624354,28.597068,26.700633,25.019995,23.622981,22.561934,21.877231,21.599094,21.744245,22.307294,23.251388,24.504192,25.961952,27.499671,28.983534,30.282686,31.279184,31.875994,32.003185,31.622510,30.730453,29.359876,27.580402,25.497690,23.251508,21.011530,18.967393,17.305870,16.168395,15.598857,15.519923,15.768500,16.165138,16.567782,16.891669,17.105478,17.216739,17.253628,17.246871,17.215040,17.156688,17.051464,
 ,135,36.877519,38.407086,39.430183,39.912976,39.849324,39.261423,38.198659,36.734628,34.962430,32.988447,30.925001,28.882554,26.962449,25.251516,23.819792,22.721744,21.999532,21.684906,21.796230,22.330188,23.252392,24.492914,25.949813,27.498966,29.006388,30.340065,31.380022,32.026455,32.206073,31.876818,31.031052,29.697322,27.940832,25.862794,23.598641,21.314281,19.197465,17.437683,16.186894,15.506722,15.336945,15.521959,15.879164,16.258069,16.565275,16.763150,16.855987,16.871726,16.843203,16.792261,16.720357,16.608295,
 ,140,36.991080,38.528330,39.568687,40.075814,40.040659,39.482316,38.447087,37.005730,35.248973,33.281479,31.214661,29.158975,27.216640,25.476091,24.009394,22.873127,22.111424,21.757925,21.833093,22.336137,23.235461,24.463711,25.920778,27.483343,29.017149,30.388921,31.476570,32.177449,32.414829,32.142748,31.349319,30.058599,28.331124,26.263299,23.985685,21.659593,19.469623,17.606305,16.230781,15.423053,15.143441,15.248174,15.554283,15.903634,16.193912,16.380536,16.463845,16.470746,16.435271,16.381501,16.312703,16.209771,
 ,145,37.072322,38.613732,39.668647,40.198328,40.190869,39.662258,38.655666,37.238918,35.500216,33.542304,31.475441,29.409788,27.448148,25.680292,24.180147,23.006385,22.205277,21.812686,21.851588,22.324103,23.201703,24.419723,25.879873,27.459548,29.024119,30.438966,31.579822,32.341153,32.642751,32.434697,31.700783,30.460461,28.769440,26.719072,24.434653,22.072225,19.812064,17.843885,16.335916,15.385966,14.977640,14.983904,15.225342,15.537805,15.810095,15.990076,16.073332,16.084819,16.058709,16.020132,15.972940,15.896988,
 ,150,37.100077,38.642287,39.709382,40.260308,40.280335,39.782333,38.806280,37.416957,35.699889,33.755700,31.693257,29.622161,27.645516,25.854186,24.323797,23.115091,22.276621,21.846760,21.851355,22.295766,23.154737,24.366359,25.834115,27.436019,29.036974,30.500952,31.701475,32.530111,32.903171,32.766771,32.100362,30.918754,29.272758,27.248559,24.965970,22.575331,20.251660,18.182074,16.539272,15.436939,14.883306,14.772867,14.934768,15.201583,15.453853,15.631439,15.724300,15.754374,15.754728,15.750163,15.743765,15.713232,
 ,155,37.058424,38.598034,39.675086,40.246264,40.294026,39.828085,38.885148,37.526832,35.835822,33.910430,31.857894,29.787000,27.800896,25.991308,24.435409,23.195981,22.323977,21.860523,21.834630,22.255149,23.100241,24.310764,25.791899,27.422183,29.065974,30.585803,31.852985,32.756215,33.208359,33.151613,32.561116,31.447067,29.855400,27.867146,25.596611,23.188259,20.811291,18.648775,16.875171,15.616962,14.906426,14.663292,14.730844,14.942346,15.171574,15.350276,15.461928,15.524218,15.567639,15.615108,15.667536,15.699466,
 ,160,36.936566,38.469975,39.554757,40.145365,40.221425,39.789438,38.882738,37.559646,35.899839,33.999112,31.962852,29.898786,27.909861,26.088452,24.513130,23.248683,22.348549,21.856793,21.805816,22.208129,23.045379,24.261156,25.762250,27.427632,29.121074,30.703666,32.044559,33.029647,33.568427,33.599252,33.093035,32.055450,30.527656,28.585654,26.338387,23.924542,21.507339,19.264883,17.371057,15.961504,15.090031,14.703286,14.663848,14.810562,15.012969,15.195157,15.333389,15.439757,15.540544,15.655130,15.780919,15.888581,
 ,165,36.728536,38.251801,39.341947,39.951195,40.056299,39.660462,38.793529,37.510373,35.887486,34.017945,32.005063,29.955271,27.971088,26.145332,24.557833,23.275326,22.353790,21.840354,21.770945,22.161825,22.998119,24.226078,25.754004,27.461249,29.210994,30.862943,32.284171,33.357874,33.990299,34.116068,33.701990,32.749345,31.294681,29.409177,27.196683,24.790424,22.347842,20.041757,18.043827,16.495394,15.467957,14.934310,14.779888,14.854132,15.025752,15.212336,15.382492,15.541424,15.709554,15.901182,16.109161,16.299993,
 ,170,36.432786,37.941518,39.034402,39.661411,39.796352,39.439028,38.615657,37.377499,35.797673,33.966333,31.984497,29.957075,27.985935,26.164147,24.572647,23.280053,22.344880,21.817378,21.737050,22.123904,22.966477,24.213576,25.774950,27.530318,29.342329,31.069407,32.576683,33.744799,34.476894,34.704007,34.388984,33.528875,32.155816,30.336423,28.169807,25.784178,23.331673,20.979999,18.897741,17.229198,16.059347,15.384293,15.113518,15.111091,15.248611,15.438952,15.643111,15.858380,16.097952,16.369874,16.661888,16.936515,
 ,175,36.051711,37.540996,38.633636,39.277315,39.442810,39.126391,38.350494,37.162589,35.632226,33.846427,31.903696,29.907203,27.957950,26.149063,24.562433,23.268451,22.328122,21.794786,21.711474,22.101849,22.957735,24.230404,25.831020,27.639732,29.518782,31.325477,32.923182,34.190157,35.026599,35.360122,35.149775,34.388555,33.104395,31.359633,29.249019,26.896262,24.448807,22.069748,19.924411,18.158240,16.865909,16.062883,15.681554,15.602830,15.704420,15.896615,16.133357,16.403552,16.712342,17.060952,17.432016,17.784684,
 ,180,35.591155,37.055490,38.144455,38.803396,38.999953,38.726718,38.002174,36.869809,35.395402,33.662629,31.767266,29.810522,27.892324,26.105654,24.533188,23.246946,22.310303,21.779567,21.701157,22.102213,22.977703,24.281289,25.925602,27.791363,29.740610,31.629754,33.320603,34.689236,35.633083,36.076505,35.974918,35.317448,34.128039,32.465025,30.419171,28.110191,25.681484,23.292189,21.104609,19.264332,17.872786,16.960698,16.480630,16.330548,16.396373,16.587818,16.852777,17.171936,17.542273,17.958284,18.398002,18.818081,
 ,185,35.059891,36.493147,37.574477,38.246843,38.474632,38.246601,37.577095,36.505416,35.093365,33.421057,31.581321,29.673194,27.795311,26.040305,24.491434,23.222160,22.298028,21.778104,21.711949,22.129954,23.030073,24.368356,26.059041,27.983663,30.004335,31.976839,33.761669,35.232927,36.285469,36.840567,36.850173,36.299712,35.209346,33.633656,31.659764,29.403859,27.005894,24.621722,22.411063,20.519201,19.052220,18.052483,17.489290,17.276340,17.308555,17.496608,17.783571,18.142640,18.563171,19.033577,19.528146,20.002025,
 ,190,34.469117,35.864510,36.933640,37.617055,37.875774,37.694553,37.083401,36.077232,34.733649,33.128992,31.352928,29.502103,27.673641,25.959605,24.443601,23.200282,22.297092,21.795540,21.748010,22.187874,23.115953,24.490761,26.228396,28.211549,30.302755,32.357473,34.235140,35.808101,36.968816,37.635639,37.757212,37.315425,36.326840,34.842515,32.946230,30.751045,28.393992,26.028239,23.811400,21.888312,20.368281,19.302353,18.673149,18.407905,18.410259,18.592769,18.894884,19.283396,19.741031,20.251117,20.785225,21.297993,
 ,195,33.831952,35.182033,36.233719,36.925153,37.213883,37.080496,36.530470,35.594116,34.324622,32.794335,31.089545,29.304285,27.533944,25.869766,24.395437,23.186490,22.311909,21.835255,21.811347,22.276261,23.233616,24.644578,26.427470,28.466571,30.625237,32.758944,34.726338,36.398220,37.664836,38.441774,38.674518,38.341571,37.456061,36.065721,34.251241,32.122886,29.815194,27.479144,25.270666,23.334149,21.781119,20.669005,19.990699,19.684504,19.661805,19.837403,20.148145,20.555617,21.037105,21.572009,22.130252,22.666907,
 ,200,33.162956,34.459610,35.487861,36.183512,36.500563,36.415280,35.928413,35.065454,33.874963,32.425075,30.798485,29.086391,27.382207,25.776091,24.351493,23.184456,22.345074,21.898492,21.901538,22.392730,23.378496,24.822942,26.647091,28.737315,30.958243,33.165714,35.217858,36.984137,38.352751,39.236676,39.578369,39.353086,38.570663,37.275681,35.545945,33.489192,31.237802,28.940954,26.753232,24.818595,23.250074,22.109695,21.398050,21.062131,21.019773,21.187966,21.501725,21.918553,22.411508,22.957216,23.524976,24.071168,
 ,205,32.477655,33.712127,34.710142,35.405311,35.748063,35.710213,35.287596,34.500679,33.393178,32.028804,30.486435,28.854211,27.223317,25.682530,24.314713,23.195991,22.397072,21.984166,22.015669,22.532310,23.543415,25.016422,26.875610,29.010015,31.286016,33.560181,35.690386,37.544958,39.010214,39.996648,40.443823,40.323867,39.643452,38.444145,36.801035,34.819541,32.630139,30.380497,28.224096,26.304473,24.735610,23.582733,22.852027,22.497038,22.440681,22.601822,22.914162,23.332083,23.825521,24.369388,24.933294,25.475717,
 ,210,31.792098,32.955039,33.915149,34.604118,34.968855,34.976634,34.618212,33.908837,32.887171,31.612289,30.159043,28.612279,27.060689,25.591356,24.286161,23.220839,22.466169,22.088876,22.148480,22.687731,23.719011,25.213560,27.099539,29.269263,31.591358,33.923493,36.123555,38.058928,39.614199,40.697510,41.245641,41.227700,40.647305,39.543123,37.987661,36.084174,33.961423,31.765769,29.649755,27.756471,26.200395,25.048841,24.311867,23.947736,23.883128,24.038333,24.346041,24.758288,25.242829,25.773789,26.321913,26.848479,
 ,215,31.122426,32.203971,33.117601,33.793520,34.175265,34.225543,33.929911,33.298220,32.363885,31.181145,29.820608,28.363596,26.896036,25.502978,24.264906,23.256653,22.548496,22.207108,22.292697,22.849880,23.894302,25.401527,27.304270,29.498766,31.856413,34.236357,36.496761,38.504257,40.141842,41.315427,41.959111,42.039074,41.555972,40.545664,39.078173,37.254704,35.202435,33.066557,30.998772,29.141671,27.609840,26.471773,25.739997,25.375932,25.308829,25.459880,25.760913,26.162200,26.630085,27.138688,27.660592,28.160497,
 ,220,30.484461,31.474349,32.332014,32.986795,33.379155,33.467297,33.231505,32.676092,31.829052,30.739595,29.473884,28.109481,26.729271,25.415920,24.248077,23.299143,22.638300,22.331595,22.439501,23.008363,24.057321,25.566805,27.474782,29.682081,32.063410,34.479786,36.789914,38.859862,40.571174,41.827638,42.560761,42.733878,42.344750,41.426499,40.046733,38.304684,36.326033,34.254887,32.242156,30.429861,28.932353,27.818558,27.102309,26.746873,26.683002,26.832258,27.125639,27.512071,27.957095,28.435462,28.922180,29.385908,
 ,225,29.893325,30.781062,31.572394,32.196647,32.591679,32.711380,32.530762,32.048507,31.287040,30.290370,29.120019,27.849561,26.558559,25.326942,24.231068,23.342367,22.728325,22.453790,22.579074,23.152113,24.195760,25.695855,27.596323,29.803287,32.195333,34.635757,36.984087,39.106010,40.881752,42.213073,43.028965,43.289981,42.991041,42.162572,40.869812,39.210065,37.307565,35.305381,33.353652,31.593742,30.139471,29.059568,28.368210,28.029396,27.974444,28.124766,28.410468,28.779422,29.196831,29.638574,30.082569,30.501883,
 ,230,29.363071,30.138153,30.851987,31.434993,31.823113,31.966265,31.834302,31.420238,30.740825,29.834720,28.758623,27.581902,26.380517,25.231301,24.207872,23.379137,22.810289,22.564397,22.701178,23.269989,24.297581,25.775718,27.655001,29.847567,32.236486,34.687770,37.062059,39.224855,41.055183,42.452864,43.344438,43.687717,43.474812,42.733479,41.526601,39.949573,38.125202,36.195544,34.309961,32.609080,31.205937,30.168535,29.510589,29.195888,29.155487,29.310156,29.588997,29.939006,30.325385,30.725530,31.120642,31.488567,
 ,235,28.906345,29.558531,30.183062,30.712814,31.082754,31.239367,31.147588,30.794819,30.192079,29.372557,28.387965,27.303257,26.190516,25.123124,24.171503,23.401495,22.875394,22.653910,22.795700,23.351321,24.351547,25.794541,27.638283,29.801688,32.172957,34.621293,37.008760,39.200862,41.075547,42.530762,43.490640,43.910276,43.778978,43.121830,41.999352,40.505024,38.760225,36.906003,35.090937,33.454848,32.109776,31.122566,30.505788,30.222220,30.201930,30.364579,30.638112,30.968750,31.321925,31.676828,32.018228,32.329039,
 ,240,28.534077,29.053711,29.576723,30.040050,30.378892,30.537074,30.475023,30.174688,29.641369,28.902702,28.005271,27.009416,25.983080,24.995839,24.114470,23.401205,22.914839,22.713121,22.853148,23.386388,24.347676,25.741989,27.535395,29.654380,31.992984,34.424116,36.811604,39.021149,40.929725,42.433463,43.454104,43.944023,43.889711,43.313549,42.273665,40.861593,39.197269,37.420729,35.679768,34.113357,32.832379,31.902168,31.333585,31.087706,31.092979,31.267521,31.537942,31.849716,32.168656,32.475935,32.760083,33.009296,
 ,245,28.255208,28.633571,29.042757,29.425540,29.718842,29.864858,29.820119,29.561423,29.088437,28.423215,27.607096,26.695619,25.752328,24.842646,24.029255,23.370238,22.920285,22.733567,22.865067,23.366794,24.277585,25.609579,27.337623,29.396619,31.687216,34.086611,36.460751,38.675736,40.607659,42.150860,43.224682,43.778749,43.796688,43.298122,42.338727,41.008044,39.424537,37.727228,36.063139,34.570383,33.358587,32.491297,31.977203,31.775091,31.811226,32.001777,32.271828,32.566085,32.850814,33.109277,33.333883,33.518244,
 ,250,28.076453,28.306128,28.589480,28.876983,29.109006,29.227429,29.185735,28.956030,28.532548,27.931782,27.189741,26.356995,25.492431,24.656974,23.908768,23.301206,22.884264,22.707895,22.824365,23.285761,24.134754,25.390906,27.038523,29.021820,31.248906,33.601902,35.949275,38.157722,40.102524,41.676232,42.795746,43.407875,43.493300,43.068800,42.187518,40.936932,39.433996,37.816719,36.231389,34.815301,33.676786,32.877419,32.423342,32.270553,32.342636,32.553442,32.826322,33.105150,33.356662,33.566247,33.730233,33.847710,
